time,0,1,2,3,4,5,6,7,8,9,10,11,12
5:46:30 PM,14.37,5.57,5.53,5.42,7.53,7.39,7.02,13.79,7.61,12.37,203.9,201.53,187.59
6:16:30 PM,14.41,5.57,5.49,5.42,7.53,7.35,7.02,13.79,7.57,12.34,204.12,201.71,187.7
6:46:30 PM,14.41,5.57,5.49,5.42,7.57,7.39,7.02,13.83,7.61,12.34,204.37,201.9,187.85
7:16:30 PM,14.41,5.53,5.46,5.39,7.53,7.35,7.02,13.79,7.53,12.3,204.52,202,187.96
7:46:30 PM,14.41,5.53,5.46,5.39,7.53,7.35,7.02,13.79,7.53,12.3,204.7,202.19,188.1
8:16:30 PM,14.44,5.57,5.49,5.42,7.53,7.35,7.02,13.79,7.53,12.3,204.88,202.33,188.25
8:46:30 PM,14.44,5.57,5.49,5.42,7.53,7.39,7.02,13.79,7.57,12.3,205.06,202.48,188.39
9:16:30 PM,14.44,5.57,5.49,5.42,7.53,7.39,7.02,13.79,7.57,12.34,205.21,202.62,189.12
9:46:30 PM,14.44,5.57,5.49,5.42,7.53,7.39,7.02,13.79,7.57,12.34,205.53,202.77,189.45
10:16:30 PM,14.44,5.6,5.53,5.46,7.57,7.42,7.06,13.83,7.61,12.34,206.15,202.95,189.74
10:46:30 PM,14.44,5.64,5.53,5.46,7.57,7.42,7.06,13.83,7.61,12.34,206.41,203.46,189.92
11:16:30 PM,14.48,5.64,5.53,5.46,7.61,7.42,7.06,13.86,7.61,12.34,206.63,204.04,190.07
11:46:30 PM,14.44,5.64,5.49,5.42,7.61,7.42,7.1,13.86,7.61,12.34,206.81,204.3,190.21
12:16:30 AM,14.48,5.64,5.46,5.42,7.57,7.42,7.1,13.83,7.61,12.34,206.99,204.48,190.4
12:46:30 AM,14.48,5.64,5.46,5.42,7.57,7.42,7.06,13.83,7.61,12.34,207.14,204.62,190.51
1:16:30 AM,14.48,5.64,5.46,5.42,7.57,7.42,7.06,13.83,7.57,12.34,207.32,204.81,190.69
1:46:30 AM,14.48,5.64,5.49,5.42,7.57,7.42,7.06,13.83,7.61,12.3,207.5,204.95,190.8
2:16:30 AM,14.48,5.68,5.49,5.46,7.61,7.46,7.1,13.86,7.61,12.34,208.19,205.13,191.01
2:46:30 AM,14.48,5.71,5.49,5.46,7.61,7.46,7.1,13.86,7.61,12.34,208.52,205.28,191.89
3:16:30 AM,14.48,5.71,5.49,5.49,7.61,7.46,7.1,13.9,7.64,12.34,208.81,205.46,192.14
3:46:30 AM,14.48,5.71,5.53,5.49,7.61,7.5,7.13,13.9,7.61,12.34,208.99,205.61,192.36
4:16:30 AM,14.48,5.71,5.49,5.46,7.61,7.46,7.1,13.86,7.61,12.3,209.17,206.37,192.51
4:46:30 AM,14.48,5.71,5.49,5.49,7.61,7.5,7.13,13.9,7.64,12.34,209.39,206.81,192.72
5:16:30 AM,14.48,5.75,5.49,5.49,7.61,7.5,7.13,13.9,7.61,12.34,209.54,207.03,192.91
5:46:30 AM,14.51,5.75,5.53,5.49,7.64,7.5,7.13,13.9,7.64,12.34,209.79,207.21,193.09
6:16:30 AM,14.48,5.71,5.53,5.49,7.64,7.5,7.17,13.9,7.64,12.34,210.52,207.43,193.23
6:46:30 AM,14.48,5.75,5.53,5.49,7.64,7.53,7.17,13.9,7.64,12.34,210.85,207.61,193.42
7:16:30 AM,14.48,5.75,5.53,5.49,7.64,7.53,7.17,13.9,7.64,12.34,211.07,207.79,193.6
7:46:30 AM,14.51,5.75,5.53,5.49,7.64,7.5,7.17,13.9,7.64,12.34,211.28,207.94,194.18
8:16:30 AM,14.51,5.75,5.49,5.46,7.64,7.5,7.17,13.9,7.61,12.3,211.47,208.12,194.65
8:46:30 AM,14.51,5.79,5.53,5.53,7.68,7.53,7.17,13.94,7.64,12.37,211.68,208.3,194.98
9:16:30 AM,14.51,5.82,5.57,5.53,7.68,7.57,7.21,13.94,7.68,12.37,211.9,208.52,195.2
9:46:30 AM,14.51,5.82,5.57,5.57,7.71,7.57,7.21,13.94,7.68,12.37,212.52,209.46,195.42
10:16:30 AM,14.51,5.82,5.57,5.53,7.68,7.57,7.21,13.94,7.68,12.37,212.89,209.76,195.56
10:46:30 AM,14.51,5.86,5.64,5.6,7.82,7.68,7.31,14.01,7.79,12.45,213.21,210.05,195.89
11:16:30 AM,14.51,5.93,5.68,5.64,7.86,7.75,7.35,14.05,7.86,12.48,213.5,210.3,196.11
11:46:30 AM,14.51,5.97,5.71,5.68,7.9,7.75,7.39,14.05,7.9,12.52,213.72,210.52,196.44
12:16:30 PM,14.48,6,5.71,5.68,7.9,7.75,7.39,14.05,7.9,12.52,213.94,210.7,197.09
12:46:30 PM,14.48,6,5.71,5.68,7.9,7.79,7.39,14.05,7.9,12.52,214.12,210.88,197.64
1:16:30 PM,14.48,6.04,5.75,5.68,7.9,7.79,7.42,14.05,7.9,12.63,214.67,211.1,197.93
1:46:30 PM,14.44,6.04,5.75,5.68,7.9,7.79,7.42,14.08,7.9,12.7,215.11,211.87,198.15
2:16:30 PM,14.44,6.04,5.75,5.68,7.9,7.79,7.42,14.08,7.9,12.7,215.4,212.3,198.37
2:46:30 PM,14.44,6.04,5.75,5.71,7.9,7.79,7.42,14.05,7.9,12.74,215.65,212.56,198.58
3:16:30 PM,14.44,6.04,5.75,5.71,7.93,7.79,7.42,14.08,7.9,12.74,215.87,212.78,198.77
3:46:30 PM,14.44,6.04,5.79,5.71,7.93,7.82,7.42,14.05,7.9,12.74,216.05,212.99,198.98
4:16:30 PM,14.44,6.04,5.75,5.71,7.93,7.79,7.42,14.08,7.9,12.74,216.27,213.21,199.2
4:46:30 PM,14.44,6,5.75,5.71,7.86,7.82,7.39,14.05,7.9,12.74,216.45,213.39,200
5:16:30 PM,14.44,6.08,5.97,5.71,7.93,7.82,7.46,14.08,7.93,12.74,217.25,213.61,200.37
5:46:30 PM,14.41,6.08,6.04,5.75,7.93,7.86,7.46,14.08,7.93,12.77,217.62,213.8,200.66
6:16:30 PM,14.44,6.08,6.04,5.75,7.97,7.86,7.46,14.08,7.93,12.77,217.91,214.74,200.88
6:46:30 PM,14.44,6.04,6.08,5.71,7.93,7.86,7.46,14.08,7.93,12.77,218.13,215.03,201.09
7:16:30 PM,14.44,6.08,6.08,5.71,7.93,7.82,7.46,14.08,7.9,12.77,218.34,215.29,201.31
7:46:30 PM,14.44,6.08,6.08,5.71,7.93,7.82,7.46,14.08,7.9,12.74,218.56,215.51,201.53
8:16:30 PM,14.44,6.08,6.08,5.71,7.93,7.86,7.46,14.08,7.9,12.74,218.74,215.72,201.71
8:46:30 PM,14.44,6.04,6.08,5.71,7.93,7.82,7.46,14.08,7.9,12.74,218.96,215.94,202.44
9:16:30 PM,14.44,6.08,6.11,5.71,7.93,7.86,7.5,14.08,7.9,12.77,219.58,216.16,202.88
9:46:30 PM,14.44,6.08,6.11,5.75,7.93,7.86,7.5,14.12,7.9,12.77,220.05,216.38,203.17
10:16:30 PM,14.44,6.08,6.11,5.75,7.93,7.9,7.5,14.12,7.9,12.77,220.38,217.18,203.42
10:46:30 PM,14.44,6.08,6.11,5.71,7.93,7.86,7.5,14.08,7.9,12.74,220.6,217.62,203.64
11:16:30 PM,14.44,6.08,6.11,5.71,7.93,7.86,7.46,14.08,7.9,12.74,220.85,217.94,203.86
11:46:30 PM,14.44,6.08,6.11,5.75,7.93,7.86,7.5,14.08,7.9,12.77,221.07,218.16,204.08
12:16:30 AM,14.44,6.08,6.11,5.75,7.93,7.86,7.5,14.08,7.9,12.77,221.29,218.42,204.33
12:46:30 AM,14.44,6.08,6.15,5.75,7.93,7.86,7.5,14.08,7.9,12.77,221.51,218.64,205.13
1:16:30 AM,14.44,6.08,6.15,5.75,7.93,7.9,7.5,14.12,7.9,12.77,221.95,218.85,205.57
1:46:30 AM,14.44,6.11,6.15,5.79,7.93,7.9,7.5,14.12,7.9,12.77,222.53,219.07,205.86
2:16:30 AM,14.44,6.08,6.11,5.75,7.93,7.86,7.5,14.08,7.9,12.74,222.86,219.65,206.08
2:46:30 AM,14.44,6.08,6.11,5.75,7.93,7.86,7.5,14.08,7.9,12.74,223.15,220.31,206.33
3:16:30 AM,14.41,6.11,6.15,5.75,7.93,7.9,7.5,14.08,7.9,12.77,223.37,220.67,206.59
3:46:30 AM,14.44,6.08,6.15,5.75,7.93,7.9,7.5,14.08,7.9,12.77,223.58,220.89,206.84
4:16:30 AM,14.44,6.08,6.15,5.75,7.93,7.9,7.53,14.12,7.9,12.77,223.8,221.15,207.06
4:46:30 AM,14.44,6.11,6.15,5.75,7.93,7.9,7.53,14.12,7.9,12.77,224.06,221.4,207.9
5:16:30 AM,14.44,6.11,6.15,5.75,7.93,7.9,7.53,14.12,7.93,12.81,224.86,221.66,208.3
5:46:30 AM,14.44,6.11,6.15,5.75,7.93,7.9,7.53,14.12,7.93,12.77,225.19,221.87,208.59
6:16:30 AM,14.44,6.11,6.15,5.75,7.97,7.93,7.53,14.16,7.93,12.77,225.48,222.78,208.88
6:46:30 AM,14.48,6.11,6.15,5.75,7.97,7.9,7.53,14.12,7.93,12.77,225.73,223.18,209.1
7:16:30 AM,14.48,6.11,6.15,5.71,7.97,7.9,7.53,14.12,7.93,12.77,225.95,223.51,209.36
7:46:30 AM,14.48,6.11,6.15,5.75,7.97,7.9,7.53,14.12,7.9,12.77,226.17,223.77,209.61
8:16:30 AM,14.48,6.08,6.15,5.75,7.97,7.9,7.53,14.12,7.93,12.77,226.42,224.06,210.37
8:46:30 AM,14.51,6.08,6.19,5.79,7.97,7.93,7.53,14.12,7.93,12.77,227.11,224.31,210.81
9:16:30 AM,14.51,6.08,6.19,5.79,7.97,7.93,7.53,14.12,7.93,12.77,227.51,224.57,211.14
9:46:30 AM,14.51,6.11,6.19,5.79,7.97,7.93,7.57,14.12,7.93,12.77,227.81,225.29,211.43
10:16:30 AM,14.51,6.15,6.19,5.86,8.04,8.01,7.68,14.19,8.01,12.85,228.13,225.91,211.76
10:46:30 AM,14.51,6.11,6.15,5.79,8.12,8.08,7.71,14.27,8.19,12.92,228.42,226.28,212.01
11:16:30 AM,14.51,6.11,6.15,5.79,8.01,7.93,7.61,14.27,8.3,12.92,228.72,226.57,212.27
11:46:30 AM,14.51,6.11,6.15,5.79,8.04,7.97,7.64,14.12,8.22,12.77,229.41,226.86,213.18
12:16:30 PM,14.51,6.11,6.19,5.79,8.04,8.01,7.64,14.16,8.26,12.81,229.77,227.11,213.54
12:46:30 PM,14.51,6.11,6.19,5.82,8.04,8.01,7.64,14.16,8.3,12.81,229.84,227.26,213.76
1:16:30 PM,14.51,6.11,6.19,5.82,8.19,8.01,7.64,14.16,8.3,12.81,230.17,228.13,214.05
1:46:30 PM,14.51,6.11,6.19,5.82,8.26,8.04,7.64,14.16,8.33,12.85,230.46,228.64,214.34
2:16:30 PM,14.51,6.11,6.19,5.82,8.3,8.04,7.64,14.16,8.33,12.81,230.72,228.97,214.63
2:46:31 PM,14.51,6.11,6.19,5.79,8.33,8.01,7.68,14.16,8.33,12.81,231.44,229.26,214.89
3:16:30 PM,14.51,6.11,6.19,5.79,8.33,8.01,7.64,14.16,8.33,12.81,231.81,229.55,215.72
3:46:30 PM,14.51,6.11,6.19,5.79,8.33,8.01,7.64,14.16,8.33,12.77,232.14,229.84,216.12
4:16:30 PM,14.51,6.11,6.19,5.79,8.33,8.01,7.64,14.16,8.33,12.81,232.43,230.13,216.45
4:46:30 PM,14.51,6.11,6.19,5.79,8.37,8.01,7.64,14.16,8.33,12.81,232.72,231.15,216.78
5:16:30 PM,14.51,6.11,6.22,5.82,8.37,8.04,7.64,14.16,8.33,12.81,233.01,231.55,217.07
5:46:30 PM,14.51,6.15,6.22,5.86,8.37,8.04,7.68,14.19,8.37,12.81,233.56,231.88,217.36
6:16:30 PM,14.51,6.11,6.22,5.86,8.37,8.08,7.68,14.19,8.37,12.81,234.1,232.21,218.16
6:46:31 PM,14.51,6.11,6.19,5.82,8.37,8.04,7.64,14.16,8.33,12.81,234.46,232.5,218.56
7:16:31 PM,14.51,6.11,6.15,5.82,8.37,8.04,7.64,14.16,8.33,12.81,234.76,232.79,218.93
7:46:31 PM,14.51,6.11,6.15,5.82,8.37,8.04,7.64,14.16,8.33,12.81,235.05,233.7,219.25
8:16:31 PM,14.51,6.11,6.19,5.82,8.41,8.04,7.68,14.16,8.33,12.81,235.34,234.17,219.58
8:46:31 PM,14.51,6.11,6.22,5.82,8.41,8.08,7.68,14.16,8.37,12.81,235.99,234.54,219.87
9:16:31 PM,14.51,6.15,6.22,5.86,8.41,8.08,7.71,14.19,8.37,12.81,236.47,234.87,220.53
9:46:31 PM,14.55,6.15,6.22,5.86,8.41,8.08,7.71,14.19,8.37,12.81,236.83,235.19,221.11
10:16:31 PM,14.55,6.11,6.22,5.82,8.41,8.08,7.68,14.16,8.37,12.81,237.16,235.48,221.47
10:46:31 PM,14.55,6.11,6.22,5.82,8.41,8.04,7.68,14.16,8.33,12.81,237.45,236.28,221.84
11:16:31 PM,14.55,6.11,6.22,5.82,8.41,8.04,7.68,14.16,8.33,12.81,237.74,236.9,222.13
11:46:31 PM,14.55,6.11,6.22,5.82,8.41,8.08,7.68,14.16,8.33,12.77,238.43,237.27,222.42
12:16:31 AM,14.55,6.11,6.22,5.82,8.41,8.08,7.68,14.19,8.33,12.81,238.9,237.63,222.75
12:46:31 AM,14.55,6.15,6.26,5.86,8.41,8.08,7.71,14.19,8.33,12.81,239.27,237.99,223.62
1:16:31 AM,14.55,6.15,6.26,5.86,8.44,8.12,7.71,14.19,8.37,12.81,239.6,238.29,224.06
1:46:31 AM,14.55,6.15,6.26,5.86,8.44,8.12,7.75,14.19,8.37,12.85,239.92,239.12,224.46
2:16:31 AM,14.55,6.11,6.22,5.82,8.44,8.08,7.71,14.19,8.33,12.81,240.21,239.71,224.79
2:46:31 AM,14.55,6.15,6.22,5.82,8.44,8.08,7.71,14.19,8.33,12.81,241.02,240.11,225.08
3:16:31 AM,14.55,6.11,6.22,5.82,8.41,8.08,7.71,14.16,8.33,12.81,241.42,240.43,225.4
3:46:31 AM,14.55,6.11,6.26,5.82,8.44,8.12,7.75,14.16,8.33,12.81,241.82,240.76,226.24
4:16:31 AM,14.55,6.11,6.26,5.82,8.41,8.12,7.75,14.19,8.33,12.81,242.11,241.09,226.71
4:46:31 AM,14.55,6.11,6.26,5.82,8.41,8.08,7.71,14.16,8.33,12.81,242.43,242.03,227.11
5:16:31 AM,14.55,6.15,6.26,5.82,8.44,8.08,7.75,14.19,8.37,12.81,243.16,242.54,227.48
5:46:31 AM,14.59,6.15,6.26,5.86,8.44,8.12,7.75,14.19,8.37,12.85,243.67,242.94,227.81
6:16:31 AM,14.55,6.15,6.26,5.86,8.44,8.12,7.75,14.19,8.37,12.85,244.07,243.31,228.31
6:46:31 AM,14.55,6.15,6.26,5.86,8.48,8.12,7.75,14.23,8.37,12.81,244.4,243.64,229.04
7:16:31 AM,14.59,6.11,6.26,5.86,8.44,8.12,7.75,14.19,8.37,12.81,244.76,243.96,229.44
7:46:31 AM,14.59,6.15,6.26,5.86,8.44,8.12,7.75,14.19,8.37,12.81,245.05,244.98,229.84
8:16:31 AM,14.59,6.11,6.26,5.86,8.44,8.12,7.79,14.19,8.37,12.81,245.89,245.45,230.21
8:46:31 AM,14.59,6.11,6.22,5.82,8.48,8.12,7.75,14.19,8.37,12.81,246.29,245.82,230.57
9:16:31 AM,14.62,6.15,6.26,5.86,8.48,8.12,7.75,14.19,8.37,12.81,246.69,246.18,231.34
9:46:31 AM,14.59,6.15,6.26,5.86,8.48,8.12,7.79,14.23,8.41,12.81,247.06,246.55,231.88
10:16:31 AM,14.62,6.26,6.33,5.97,8.59,8.22,7.9,14.3,8.48,12.96,247.46,247.49,232.39
10:46:31 AM,14.59,6.33,6.37,6,8.66,8.3,7.93,14.37,8.52,12.99,248.37,248.15,232.83
11:16:31 AM,14.59,6.33,6.37,6,8.62,8.3,7.93,14.37,8.52,12.99,248.84,248.58,233.19
11:46:31 AM,14.59,6.33,6.37,6,8.66,8.3,7.93,14.37,8.52,12.96,249.17,248.95,233.85
12:16:31 PM,14.59,6.33,6.37,6,8.66,8.3,7.93,14.37,8.52,12.96,249.57,249.31,234.5
12:46:31 PM,14.59,6.33,6.37,6,8.66,8.3,7.93,14.37,8.52,12.96,249.89,250.11,234.94
1:16:31 PM,14.55,6.33,6.37,6.04,8.66,8.33,7.97,14.37,8.55,12.96,250.8,250.8,235.37
1:46:31 PM,14.55,6.37,6.4,6.04,8.66,8.33,7.97,14.37,8.55,12.99,251.28,251.24,235.74
2:16:31 PM,14.55,6.37,6.4,6.04,8.7,8.33,7.97,14.37,8.59,12.99,251.68,251.68,236.14
2:46:31 PM,14.59,6.33,6.4,6,8.7,8.33,7.97,14.37,8.55,12.96,252.08,252.04,236.98
3:16:31 PM,14.55,6.33,6.37,6,8.7,8.33,7.97,14.34,8.55,12.96,252.41,252.51,237.45
3:46:31 PM,14.59,6.33,6.4,6,8.7,8.33,7.97,14.34,8.55,12.96,253.28,253.5,237.89
4:16:31 PM,14.59,6.33,6.4,6,8.7,8.33,7.97,14.34,8.55,12.96,253.72,254.01,238.29
4:46:31 PM,14.59,6.33,6.44,6.04,8.7,8.37,7.97,14.37,8.59,12.99,254.15,254.44,238.69
5:16:31 PM,14.59,6.33,6.44,6.04,8.7,8.37,7.97,14.37,8.59,12.96,254.52,254.84,239.63
5:46:31 PM,14.55,6.3,6.4,6,8.7,8.33,7.97,14.37,8.55,12.96,254.88,255.21,240.07
6:16:31 PM,14.59,6.3,6.4,6,8.73,8.33,7.97,14.34,8.55,12.92,255.64,256.26,240.47
6:46:31 PM,14.55,6.3,6.44,6,8.73,8.33,7.97,14.34,8.55,12.92,256.12,256.77,240.91
7:16:31 PM,14.59,6.3,6.44,6,8.73,8.37,7.97,14.34,8.59,12.96,256.52,257.21,241.27
7:46:31 PM,14.59,6.3,6.44,6.04,8.73,8.37,7.97,14.34,8.59,12.96,256.81,257.61,242.14
8:16:31 PM,14.55,6.3,6.44,6.04,8.73,8.37,7.97,14.34,8.59,12.96,256.99,258.05,242.62
8:46:31 PM,14.55,6.3,6.44,6.04,8.73,8.37,7.97,14.34,8.59,12.96,257.14,259.17,243.02
9:16:31 PM,14.55,6.3,6.44,6.04,8.77,8.41,8.01,14.34,8.59,12.96,257.25,259.65,243.42
9:46:31 PM,14.55,6.3,6.44,6.04,8.77,8.37,7.97,14.34,8.59,12.96,257.35,260.08,244.14
10:16:31 PM,14.55,6.3,6.44,6.04,8.77,8.37,7.97,14.34,8.59,12.96,257.72,260.48,244.62
10:46:31 PM,14.55,6.26,6.44,6.04,8.77,8.37,7.97,14.34,8.59,12.96,258.08,260.99,244.84
11:16:31 PM,14.55,6.26,6.44,6.04,8.77,8.37,7.97,14.34,8.59,12.96,258.3,261.98,244.98
11:46:31 PM,14.55,6.26,6.44,6.04,8.77,8.37,7.97,14.34,8.59,12.92,258.45,262.49,245.09
12:16:31 AM,14.55,6.3,6.44,6.04,8.77,8.37,7.97,14.34,8.59,12.96,258.59,262.96,245.27
12:46:31 AM,14.51,6.33,6.48,6.04,8.77,8.41,7.97,14.34,8.62,12.99,258.7,263.36,245.38
1:16:31 AM,14.55,6.37,6.48,6.08,8.77,8.41,8.01,14.34,8.62,12.96,258.85,264.34,245.49
1:46:31 AM,14.51,6.33,6.48,6.04,8.77,8.41,8.01,14.34,8.62,12.96,258.92,264.92,245.6
2:16:31 AM,14.51,6.33,6.48,6.04,8.77,8.37,8.01,14.34,8.62,12.96,259.07,265.36,245.71
2:46:31 AM,14.51,6.33,6.44,6.04,8.77,8.37,8.01,14.34,8.59,12.96,259.14,265.76,245.82
3:16:31 AM,14.51,6.33,6.48,6.04,8.77,8.37,8.01,14.34,8.59,12.92,259.25,266.12,245.93
3:46:31 AM,14.51,6.33,6.44,6,8.77,8.37,7.97,14.34,8.55,12.92,259.36,266.85,246.04
4:16:31 AM,14.51,6.37,6.44,6.04,8.77,8.37,8.01,14.34,8.59,12.92,259.47,267.36,246.58
4:46:31 AM,14.51,6.37,6.48,6.04,8.81,8.41,7.97,14.34,8.59,12.96,259.61,267.58,246.91
5:16:31 AM,14.51,6.37,6.48,6.08,8.81,8.41,8.01,14.34,8.59,12.96,259.76,267.76,247.09
5:46:31 AM,14.51,6.37,6.48,6.08,8.81,8.41,8.01,14.34,8.59,12.96,260.3,267.91,247.2
6:16:31 AM,14.51,6.37,6.48,6.08,8.81,8.41,8.01,14.34,8.59,12.99,260.56,268.02,247.35
6:46:31 AM,14.51,6.37,6.48,6.04,8.81,8.41,8.01,14.34,8.59,12.96,260.7,268.13,247.42
7:16:31 AM,14.51,6.37,6.48,6.04,8.81,8.41,8.04,14.34,8.59,12.96,260.85,268.27,247.53
7:46:31 AM,14.51,6.37,6.48,6.04,8.81,8.41,8.04,14.34,8.59,12.96,260.99,268.38,247.67
8:16:31 AM,14.51,6.37,6.48,6.04,8.81,8.41,8.01,14.34,8.59,12.96,261.07,268.49,247.78
8:46:31 AM,14.55,6.37,6.48,6.04,8.81,8.41,8.04,14.34,8.55,12.92,261.21,268.6,247.89
9:16:31 AM,14.55,6.37,6.48,6.08,8.81,8.41,8.04,14.34,8.59,12.96,261.36,268.74,248.04
9:46:31 AM,14.55,6.37,6.51,6.08,8.84,8.44,8.04,14.34,8.59,12.96,261.47,268.85,248.15
10:16:31 AM,14.55,6.4,6.51,6.08,8.84,8.44,8.04,14.34,8.59,12.96,261.61,269,248.29
10:46:31 AM,14.51,6.4,6.51,6.08,8.84,8.44,8.04,14.34,8.59,12.99,261.72,269.11,248.4
11:16:31 AM,14.51,6.37,6.51,6.08,8.81,8.44,8.04,14.34,8.59,12.96,261.79,269.36,248.48
11:46:31 AM,14.55,6.37,6.48,6.04,8.81,8.44,8.04,14.3,8.59,12.96,261.9,269.98,248.58
12:16:31 PM,14.51,6.37,6.48,6.04,8.84,8.41,8.08,14.34,8.59,12.92,262.05,270.2,248.84
12:46:31 PM,14.55,6.37,6.48,6.04,8.84,8.44,8.08,14.34,8.59,12.92,262.16,270.35,249.39
1:16:31 PM,14.51,6.37,6.48,6.08,8.84,8.44,8.08,14.34,8.59,12.92,262.74,270.49,249.6
1:46:31 PM,14.51,6.37,6.48,6.08,8.81,8.44,8.08,14.34,8.59,12.96,263.03,270.64,249.79
2:16:31 PM,14.51,6.37,6.51,6.08,8.84,8.44,8.12,14.34,8.62,12.96,263.18,270.78,249.93
2:46:31 PM,14.51,6.37,6.51,6.08,8.84,8.48,8.08,14.34,8.62,12.96,263.32,270.89,250.08
3:16:31 PM,14.51,6.37,6.51,6.04,8.84,8.44,8.08,14.34,8.59,12.96,263.47,271,250.15
3:46:31 PM,14.51,6.37,6.51,6.04,8.84,8.44,8.08,14.34,8.62,12.92,263.58,271.11,250.29
4:16:31 PM,14.51,6.37,6.51,6.08,8.84,8.48,8.08,14.34,8.62,12.92,263.72,271.26,250.4
4:46:31 PM,14.51,6.37,6.51,6.08,8.84,8.48,8.08,14.34,8.62,12.92,263.83,271.37,250.51
5:16:31 PM,14.51,6.37,6.51,6.08,8.88,8.48,8.08,14.34,8.62,12.96,263.94,271.47,250.66
5:46:31 PM,14.55,6.4,6.55,6.08,8.88,8.52,8.12,14.34,8.62,12.96,264.05,271.62,250.77
6:16:31 PM,14.55,6.44,6.55,6.15,8.92,8.55,8.19,14.41,8.66,12.99,264.2,271.8,250.91
6:46:31 PM,14.55,6.48,6.59,6.19,8.99,8.73,8.22,14.45,8.73,13.06,264.34,271.95,251.06
7:16:31 PM,14.55,6.48,6.59,6.19,9.02,8.84,8.22,14.45,8.77,13.03,264.45,272.75,251.2
7:46:31 PM,14.55,6.48,6.59,6.19,9.02,8.92,8.22,14.45,8.73,13.03,264.56,272.97,251.31
8:16:31 PM,14.55,6.51,6.59,6.19,9.02,8.95,8.22,14.45,8.77,13.06,265.14,273.15,251.97
8:46:31 PM,14.55,6.48,6.59,6.19,9.02,8.95,8.22,14.45,8.77,13.06,265.4,273.29,252.19
9:16:31 PM,14.55,6.51,6.62,6.19,9.02,8.99,8.22,14.45,8.77,13.06,265.58,273.4,252.37
9:46:31 PM,14.55,6.48,6.62,6.19,9.02,8.99,8.22,14.45,8.77,13.06,265.72,273.55,252.51
10:16:31 PM,14.55,6.51,6.62,6.22,9.02,9.02,8.26,14.45,8.77,13.06,265.83,273.69,252.62
10:46:31 PM,14.55,6.48,6.59,6.19,9.02,8.99,8.26,14.45,8.77,13.03,265.91,273.77,252.7
11:16:31 PM,14.55,6.48,6.59,6.19,9.06,8.99,8.26,14.45,8.77,13.03,266.02,273.91,252.81
11:46:31 PM,14.55,6.48,6.62,6.19,9.06,8.99,8.22,14.45,8.77,13.03,266.12,274.02,252.91
12:16:31 AM,14.55,6.48,6.62,6.19,9.06,8.99,8.22,14.45,8.77,13.03,266.23,274.17,253.02
12:46:31 AM,14.55,6.48,6.62,6.19,9.06,8.99,8.22,14.45,8.77,13.03,266.34,274.28,253.13
1:16:31 AM,14.55,6.48,6.62,6.22,9.06,9.02,8.26,14.45,8.77,13.03,266.45,274.42,253.24
1:46:31 AM,14.55,6.51,6.62,6.22,9.06,9.02,8.26,14.45,8.81,13.06,266.56,274.53,253.35
2:16:31 AM,14.55,6.51,6.62,6.22,9.1,9.02,8.26,14.45,8.77,13.06,266.63,274.64,253.39
2:46:31 AM,14.55,6.48,6.62,6.19,9.06,8.99,8.26,14.45,8.77,13.03,266.74,275.04,253.46
3:16:31 AM,14.55,6.48,6.62,6.19,9.06,8.99,8.26,14.45,8.77,13.03,266.82,275.55,253.57
3:46:31 AM,14.55,6.48,6.62,6.19,9.06,8.99,8.26,14.45,8.77,13.03,266.93,275.77,253.64
4:16:31 AM,14.55,6.48,6.62,6.19,9.06,8.99,8.26,14.45,8.77,13.03,267.4,275.88,253.75
4:46:31 AM,14.55,6.48,6.66,6.22,9.1,9.02,8.26,14.45,8.77,13.03,267.65,276.02,253.86
5:16:31 AM,14.55,6.51,6.66,6.22,9.1,9.02,8.26,14.45,8.81,13.03,267.8,276.17,254.12
5:46:31 AM,14.51,6.48,6.66,6.22,9.1,9.02,8.3,14.45,8.77,13.03,267.87,276.24,254.55
6:16:31 AM,14.51,6.48,6.66,6.22,9.1,8.99,8.3,14.45,8.77,13.03,267.98,276.35,254.73
6:46:31 AM,14.51,6.48,6.66,6.22,9.1,9.02,8.3,14.45,8.77,13.03,268.05,276.42,254.88
7:16:31 AM,14.51,6.44,6.66,6.19,9.1,9.02,8.3,14.41,8.73,13.03,268.13,276.53,254.95
7:46:31 AM,14.51,6.48,6.62,6.19,9.1,9.02,8.3,14.41,8.73,12.99,268.16,276.64,255.03
8:16:31 AM,14.51,6.48,6.66,6.19,9.1,9.02,8.3,14.45,8.73,13.03,268.24,276.71,255.1
8:46:31 AM,14.51,6.48,6.66,6.22,9.1,9.06,8.3,14.45,8.77,13.03,268.34,276.86,255.21
9:16:31 AM,14.51,6.48,6.7,6.22,9.1,9.06,8.33,14.45,8.77,13.03,268.42,276.93,255.28
9:46:31 AM,14.51,6.48,6.7,6.22,9.1,9.06,8.33,14.45,8.77,13.03,268.49,277.01,255.35
10:16:31 AM,14.51,6.44,6.66,6.22,9.1,9.02,8.3,14.45,8.73,13.03,268.49,277.08,255.39
10:46:31 AM,14.48,6.48,6.62,6.19,9.1,9.02,8.3,14.45,8.73,12.99,268.56,277.15,255.43
11:16:31 AM,14.48,6.48,6.66,6.19,9.1,9.02,8.3,14.41,8.73,12.99,268.6,277.22,255.5
11:46:31 AM,14.48,6.48,6.66,6.19,9.1,9.06,8.3,14.41,8.73,12.99,268.67,277.33,255.57
